,date,t1,pitcher,t2,batter,inning,result,pitch_type,mph,rpm,vbreak,up_down,hbreak,left_right,count,left_right_raw,result_raw,pitch_type_raw,fifax
3797,2021-9-1,Braves,Max Scherzer,Dodgers,Dansby Swanson,4,Strike,Slider,85.8,2339,30,↓,2,False,"(0, 1)",→,Swinging Strike,Slider,0.6623551250425678
3798,2021-9-1,Braves,Max Scherzer,Dodgers,Dansby Swanson,4,Strike,Changeup,84.5,1434,35,↓,16,True,"(0, 2)",←,Foul Tip,Changeup,0.5608754738453233
3799,2021-9-1,Braves,Max Scherzer,Dodgers,Freddie Freeman,4,Strike,Fastball,93.6,2403,17,↓,16,True,"(0, 2)",←,Swinging Strike,4-Seam Fastball,0.6408972279418141
3800,2021-9-1,Braves,Max Scherzer,Dodgers,Freddie Freeman,4,Strike,Changeup,85.0,1471,32,↓,14,True,"(0, 0)",←,Called Strike,Changeup,0.546955569690719
3801,2021-9-1,Braves,Max Scherzer,Dodgers,Freddie Freeman,4,Strike,Slider,88.9,2275,25,↓,0,False,"(0, 1)",,Swinging Strike,Slider,0.6060145417918154
3802,2021-9-1,Braves,Max Scherzer,Dodgers,Austin Riley,4,Strike,Fastball,94.1,2401,14,↓,15,True,"(0, 2)",←,Swinging Strike,4-Seam Fastball,0.6653540657992287
3803,2021-9-1,Braves,Max Scherzer,Dodgers,Austin Riley,4,Strike,Changeup,84.4,1418,36,↓,18,True,"(0, 0)",←,Swinging Strike,Changeup,0.5643629563361274
3804,2021-9-1,Braves,Max Scherzer,Dodgers,Austin Riley,4,Foul,Slider,87.6,2341,29,↓,3,False,"(0, 1)",→,Foul,Slider,0.6635939792559038
3805,2021-9-1,Braves,Max Scherzer,Dodgers,Austin Riley,4,Ball,Fastball,95.7,2530,13,↓,10,True,"(0, 2)",←,Ball,4-Seam Fastball,0.6741381336897888
3806,2021-9-1,Braves,Max Scherzer,Dodgers,Austin Riley,4,Contact,Slider,86.1,2200,33,↓,2,False,"(1, 2)",→,"In play, out(s)",Slider,0.6532909561913921
3807,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,4,Ball,Curveball,71.6,2643,71,↓,7,True,"(0, 0)",←,Ball,Curveball,0.7095235081759058
3808,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,4,Ball,Curveball,71.7,2624,72,↓,8,True,"(1, 0)",←,Ball,Curveball,0.7064727505406873
3809,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,4,Strike,Slider,85.2,2435,36,↓,6,True,"(2, 0)",←,Swinging Strike,Slider,0.6738819997081036
3810,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,4,Ball,Curveball,71.8,2389,69,↓,5,True,"(2, 1)",←,Ball,Curveball,0.7059007293678145
3811,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,4,Strike,Slider,83.1,2457,41,↓,8,True,"(3, 1)",←,Called Strike,Slider,0.6815669632414108
3812,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,4,Strike,Curveball,72.4,2544,68,↓,8,True,"(3, 2)",←,Called Strike,Curveball,0.7085109515562658
3813,2021-9-1,Braves,Max Fried,Dodgers,Corey Seager,4,Strike,Sinker,93.4,2048,23,↓,11,False,"(0, 0)",→,Swinging Strike,Sinker,0.547058462353026
3814,2021-9-1,Braves,Max Fried,Dodgers,Corey Seager,4,Ball,Slider,85.7,2529,35,↓,9,True,"(0, 1)",←,Ball,Slider,0.7039411616749193
3815,2021-9-1,Braves,Max Fried,Dodgers,Corey Seager,4,Contact,Sinker,93.9,1978,21,↓,14,False,"(1, 1)",→,"In play, out(s)",Sinker,0.5487191020731463
3816,2021-9-1,Braves,Max Fried,Dodgers,AJ Pollock,4,Foul,Slider,84.2,2428,37,↓,11,True,"(0, 0)",←,Foul,Slider,0.6965885568957575
3817,2021-9-1,Braves,Max Fried,Dodgers,AJ Pollock,4,Foul,Changeup,86.3,1160,35,↓,10,False,"(0, 1)",→,Foul,Changeup,0.5404610676140865
3818,2021-9-1,Braves,Max Fried,Dodgers,AJ Pollock,4,Foul,Curveball,77.0,2610,62,↓,4,True,"(0, 2)",←,Foul,Curveball,0.6953787068735905
3819,2021-9-1,Braves,Max Fried,Dodgers,AJ Pollock,4,Ball,Curveball,75.4,2747,65,↓,7,True,"(0, 2)",←,Ball,Curveball,0.7067338879312298
3820,2021-9-1,Braves,Max Fried,Dodgers,AJ Pollock,4,Strike,Fastball,94.6,2168,20,↓,0,False,"(1, 2)",,Foul Tip,4-Seam Fastball,0.5658069945091682
3821,2021-9-1,Braves,Max Scherzer,Dodgers,Travis d'Arnaud,5,Strike,Curveball,76.4,2717,55,↓,12,False,"(1, 2)",→,Swinging Strike,Curveball,0.7066743516919577
3822,2021-9-1,Braves,Max Scherzer,Dodgers,Travis d'Arnaud,5,Ball,Fastball,94.0,2462,13,↓,14,True,"(0, 0)",←,Ball,4-Seam Fastball,0.6813122623788335
3823,2021-9-1,Braves,Max Scherzer,Dodgers,Travis d'Arnaud,5,Foul,Fastball,93.9,2568,14,↓,13,True,"(1, 0)",←,Foul,4-Seam Fastball,0.6664924270572107
3824,2021-9-1,Braves,Max Scherzer,Dodgers,Travis d'Arnaud,5,Foul,Cutter,90.9,2413,22,↓,3,True,"(1, 1)",←,Foul,Cutter,0.5841195901298076
3825,2021-9-1,Braves,Max Scherzer,Dodgers,Travis d'Arnaud,5,Ball,Slider,86.9,2272,28,↓,2,False,"(1, 2)",→,Ball,Slider,0.661490436421927
3826,2021-9-1,Braves,Max Scherzer,Dodgers,Travis d'Arnaud,5,Foul,Cutter,91.2,2609,25,↓,1,True,"(2, 2)",←,Foul,Cutter,0.5848561296252366
3827,2021-9-1,Braves,Max Scherzer,Dodgers,Travis d'Arnaud,5,Contact,Fastball,95.3,2423,16,↓,12,True,"(2, 2)",←,"In play, out(s)",4-Seam Fastball,0.6463717915045936
3828,2021-9-1,Braves,Max Scherzer,Dodgers,Eddie Rosario,5,Contact,Fastball,91.7,2297,19,↓,14,True,"(0, 0)",←,"In play, no out",4-Seam Fastball,0.6269370176196516
3829,2021-9-1,Braves,Max Scherzer,Dodgers,Adam Duvall,5,Strike,Slider,85.6,2135,32,↓,0,False,"(0, 0)",,Swinging Strike,Slider,0.646882279769719
3830,2021-9-1,Braves,Max Scherzer,Dodgers,Adam Duvall,5,Strike,Changeup,84.4,1420,35,↓,16,True,"(0, 1)",←,Swinging Strike,Changeup,0.5603366998742245
3831,2021-9-1,Braves,Max Scherzer,Dodgers,Adam Duvall,5,,Slider,86.2,2272,33,↓,1,False,"(0, 2)",→,Ball In Dirt,Slider,0.6602933745664687
3832,2021-9-1,Braves,Max Scherzer,Dodgers,Adam Duvall,5,Foul,Slider,86.0,2211,34,↓,1,False,"(1, 2)",→,Foul,Slider,0.6561743143875535
3833,2021-9-1,Braves,Max Scherzer,Dodgers,Adam Duvall,5,Ball,Fastball,94.6,2423,15,↓,8,True,"(1, 2)",←,Ball,4-Seam Fastball,0.6320639948419606
3834,2021-9-1,Braves,Max Scherzer,Dodgers,Adam Duvall,5,Strike,Fastball,93.8,2489,14,↓,10,True,"(2, 2)",←,Called Strike,4-Seam Fastball,0.6484118337050718
3835,2021-9-1,Braves,Max Scherzer,Dodgers,Ehire Adrianza,5,Ball,Curveball,74.9,2600,55,↓,12,False,"(0, 0)",→,Ball,Curveball,0.6942224300356515
3836,2021-9-1,Braves,Max Scherzer,Dodgers,Ehire Adrianza,5,Ball,Changeup,83.3,1380,35,↓,17,True,"(1, 0)",←,Ball,Changeup,0.5573058729363954
3837,2021-9-1,Braves,Max Scherzer,Dodgers,Ehire Adrianza,5,Foul,Cutter,90.2,2353,23,↓,4,True,"(2, 0)",←,Foul,Cutter,0.5570080252679173
3838,2021-9-1,Braves,Max Scherzer,Dodgers,Ehire Adrianza,5,Contact,Changeup,84.0,1455,35,↓,17,True,"(2, 1)",←,"In play, no out",Changeup,0.5649842895605239
3839,2021-9-1,Braves,Max Scherzer,Dodgers,Max Fried,5,Strike,Curveball,75.9,2523,56,↓,11,False,"(0, 0)",→,Called Strike,Curveball,0.7057357663040691
3840,2021-9-1,Braves,Max Scherzer,Dodgers,Max Fried,5,Strike,Fastball,93.6,2442,16,↓,12,True,"(0, 1)",←,Swinging Strike,4-Seam Fastball,0.6538432289664878
3841,2021-9-1,Braves,Max Scherzer,Dodgers,Max Fried,5,Strike,Fastball,94.9,2356,16,↓,10,True,"(0, 2)",←,Swinging Strike,4-Seam Fastball,0.6318896422691631
3842,2021-9-1,Braves,Max Fried,Dodgers,Chris Taylor,5,Foul,Slider,83.8,2277,42,↓,5,True,"(0, 0)",←,Foul,Slider,0.6587158164862231
3843,2021-9-1,Braves,Max Fried,Dodgers,Chris Taylor,5,Ball,Slider,81.0,2352,44,↓,10,True,"(0, 1)",←,Ball,Slider,0.6793993875288439
3844,2021-9-1,Braves,Max Fried,Dodgers,Chris Taylor,5,Ball,Fastball,93.2,2048,22,↓,0,False,"(1, 1)",,Ball,4-Seam Fastball,0.572263289096612
3845,2021-9-1,Braves,Max Fried,Dodgers,Chris Taylor,5,Ball,Curveball,70.9,2365,69,↓,8,True,"(2, 1)",←,Ball,Curveball,0.7073471946885045
3846,2021-9-1,Braves,Max Fried,Dodgers,Chris Taylor,5,Foul,Slider,83.3,2356,39,↓,10,True,"(3, 1)",←,Foul,Slider,0.6864110661064416
3847,2021-9-1,Braves,Max Fried,Dodgers,Chris Taylor,5,Contact,Fastball,92.4,2113,23,↓,3,False,"(3, 2)",→,"In play, out(s)",4-Seam Fastball,0.5877884836854792
3848,2021-9-1,Braves,Max Fried,Dodgers,Austin Barnes,5,Strike,Fastball,94.8,2105,19,↓,1,False,"(0, 0)",→,Called Strike,4-Seam Fastball,0.5633632756760096
3849,2021-9-1,Braves,Max Fried,Dodgers,Austin Barnes,5,Foul,Slider,84.1,2511,42,↓,4,True,"(0, 1)",←,Foul,Slider,0.6622904359916643
3850,2021-9-1,Braves,Max Fried,Dodgers,Austin Barnes,5,Foul,Fastball,96.2,2157,17,↓,3,False,"(0, 2)",→,Foul,4-Seam Fastball,0.5724058715830307
3851,2021-9-1,Braves,Max Fried,Dodgers,Austin Barnes,5,Foul,Curveball,76.3,2717,61,↓,5,True,"(0, 2)",←,Foul,Curveball,0.6986477048664357
3852,2021-9-1,Braves,Max Fried,Dodgers,Austin Barnes,5,Ball,Curveball,72.5,2386,66,↓,9,True,"(0, 2)",←,Ball,Curveball,0.7072623934138128
3853,2021-9-1,Braves,Max Fried,Dodgers,Austin Barnes,5,Strike,Sinker,95.0,2048,24,↓,9,False,"(1, 2)",→,Called Strike,Sinker,0.5431055838856427
3854,2021-9-1,Braves,Max Fried,Dodgers,Max Scherzer,5,Strike,Fastball,94.6,2032,21,↓,0,False,"(0, 0)",,Called Strike,4-Seam Fastball,0.5633763341969812
3855,2021-9-1,Braves,Max Fried,Dodgers,Max Scherzer,5,Ball,Fastball,93.8,2080,20,↓,2,True,"(0, 1)",←,Ball,4-Seam Fastball,0.5659555512316979
3856,2021-9-1,Braves,Max Fried,Dodgers,Max Scherzer,5,Strike,Slider,83.4,2336,37,↓,9,True,"(1, 1)",←,Called Strike,Slider,0.6864067470550584
3857,2021-9-1,Braves,Max Fried,Dodgers,Max Scherzer,5,Foul,Curveball,75.9,2504,63,↓,4,True,"(1, 2)",←,Foul,Curveball,0.6978999739069248
3858,2021-9-1,Braves,Max Fried,Dodgers,Max Scherzer,5,Ball,Slider,82.3,2354,43,↓,10,True,"(1, 2)",←,Ball,Slider,0.6800460650583459
3859,2021-9-1,Braves,Max Fried,Dodgers,Max Scherzer,5,Strike,Slider,85.9,2301,39,↓,5,True,"(2, 2)",←,Swinging Strike,Slider,0.6594844204361036
3860,2021-9-1,Braves,Max Scherzer,Dodgers,Joc Pederson,6,Strike,Changeup,83.3,1388,32,↓,14,True,"(0, 0)",←,Swinging Strike,Changeup,0.5472678158651376
3861,2021-9-1,Braves,Max Scherzer,Dodgers,Joc Pederson,6,Contact,Cutter,91.1,2532,23,↓,4,True,"(0, 1)",←,"In play, out(s)",Cutter,0.5956052788447679
3862,2021-9-1,Braves,Max Scherzer,Dodgers,Dansby Swanson,6,Strike,Slider,84.6,2305,31,↓,0,False,"(0, 0)",,Foul Tip,Slider,0.6665913937068885
3863,2021-9-1,Braves,Max Scherzer,Dodgers,Dansby Swanson,6,Foul,Changeup,84.7,1397,32,↓,14,True,"(0, 1)",←,Foul,Changeup,0.5452851659238849
3864,2021-9-1,Braves,Max Scherzer,Dodgers,Dansby Swanson,6,Ball,Fastball,94.8,2346,16,↓,11,True,"(0, 2)",←,Ball,4-Seam Fastball,0.6344765236815222
3865,2021-9-1,Braves,Max Scherzer,Dodgers,Dansby Swanson,6,Foul,Slider,86.0,2284,29,↓,0,False,"(1, 2)",,Foul,Slider,0.6673267014671658
3866,2021-9-1,Braves,Max Scherzer,Dodgers,Dansby Swanson,6,Strike,Fastball,95.3,2537,13,↓,13,True,"(1, 2)",←,Called Strike,4-Seam Fastball,0.6815493766844387
3867,2021-9-1,Braves,Max Scherzer,Dodgers,Freddie Freeman,6,Ball,Changeup,83.5,1466,33,↓,17,True,"(0, 0)",←,Ball,Changeup,0.5609850673554735
3868,2021-9-1,Braves,Max Scherzer,Dodgers,Freddie Freeman,6,Ball,Changeup,85.7,1629,31,↓,19,True,"(1, 0)",←,Ball,Changeup,0.5843780867758731
3869,2021-9-1,Braves,Max Scherzer,Dodgers,Freddie Freeman,6,Strike,Fastball,93.8,2330,16,↓,14,True,"(2, 0)",←,Called Strike,4-Seam Fastball,0.6634415059400531
3870,2021-9-1,Braves,Max Scherzer,Dodgers,Freddie Freeman,6,Foul,Fastball,93.5,2301,15,↓,12,True,"(2, 1)",←,Foul,4-Seam Fastball,0.6660657004951375
3871,2021-9-1,Braves,Max Scherzer,Dodgers,Freddie Freeman,6,Contact,Changeup,83.8,1676,35,↓,17,True,"(2, 2)",←,"In play, out(s)",Changeup,0.5652432351542311
3872,2021-9-1,Braves,Max Fried,Dodgers,Trea Turner,6,Ball,Fastball,90.6,2062,27,↓,4,False,"(0, 0)",→,Ball,4-Seam Fastball,0.5772708997230508
3873,2021-9-1,Braves,Max Fried,Dodgers,Trea Turner,6,Ball,Curveball,69.6,2541,72,↓,11,True,"(1, 0)",←,Ball,Curveball,0.699323715888714
3874,2021-9-1,Braves,Max Fried,Dodgers,Trea Turner,6,Ball,Slider,81.9,2260,43,↓,9,True,"(2, 0)",←,Ball,Slider,0.6747937960861876
3875,2021-9-1,Braves,Max Fried,Dodgers,Trea Turner,6,Ball,Fastball,91.1,2006,22,↓,2,False,"(3, 0)",→,Ball,4-Seam Fastball,0.5909871823239532
3876,2021-9-1,Braves,Max Fried,Dodgers,Max Muncy,6,Ball,Slider,84.3,2342,32,↓,6,True,"(0, 0)",←,Ball,Slider,0.6753346262221129
3877,2021-9-1,Braves,Max Fried,Dodgers,Max Muncy,6,Strike,Sinker,91.8,1913,19,↓,8,False,"(1, 0)",→,Called Strike,Sinker,0.5653786391635649
3878,2021-9-1,Braves,Max Fried,Dodgers,Max Muncy,6,Strike,Sinker,92.7,1807,22,↓,9,False,"(1, 1)",→,Called Strike,Sinker,0.5428437441198487
3879,2021-9-1,Braves,Max Fried,Dodgers,Max Muncy,6,Strike,Sinker,94.8,2011,21,↓,7,False,"(1, 2)",→,Foul Tip,Sinker,0.5457124562451945
3880,2021-9-1,Braves,Max Fried,Dodgers,Mookie Betts,6,,Curveball,71.9,2621,70,↓,7,True,"(1, 2)",←,Ball In Dirt,Curveball,0.7111937834234632
3881,2021-9-1,Braves,Max Fried,Dodgers,Mookie Betts,6,Foul,Slider,84.7,2457,42,↓,9,True,"(2, 2)",←,Foul,Slider,0.681130911553306
3882,2021-9-1,Braves,Max Fried,Dodgers,Mookie Betts,6,Foul,Slider,86.0,2459,34,↓,5,True,"(2, 2)",←,Foul,Slider,0.6633577543416638
3883,2021-9-1,Braves,Max Fried,Dodgers,Mookie Betts,6,Ball,Curveball,74.6,2888,65,↓,7,True,"(2, 2)",←,Ball,Curveball,0.7036461529476139
3884,2021-9-1,Braves,Max Fried,Dodgers,Mookie Betts,6,Strike,Fastball,96.0,2051,16,↓,3,False,"(3, 2)",→,Called Strike,4-Seam Fastball,0.5901376761445982
3885,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,6,Ball,Fastball,93.6,1975,19,↓,2,False,"(0, 0)",→,Ball,4-Seam Fastball,0.5663392386794033
3886,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,6,Strike,Curveball,73.0,2555,65,↓,12,True,"(1, 0)",←,Swinging Strike,Curveball,0.697004924260403
3887,2021-9-1,Braves,Max Fried,Dodgers,Justin Turner,6,Contact,Fastball,94.1,1944,19,↓,2,False,"(1, 1)",→,"In play, out(s)",4-Seam Fastball,0.5615717263117767
3888,2021-9-1,Braves,Brusdar Graterol,Dodgers,Austin Riley,7,Ball,Slider,88.1,2478,30,↓,6,False,"(0, 0)",→,Ball,Slider,0.6726030749606998
3889,2021-9-1,Braves,Brusdar Graterol,Dodgers,Austin Riley,7,Strike,Sinker,100.9,2114,18,↓,15,True,"(1, 0)",←,Called Strike,Sinker,0.5606818635896847
3890,2021-9-1,Braves,Brusdar Graterol,Dodgers,Austin Riley,7,Contact,Sinker,99.9,2055,21,↓,13,True,"(1, 1)",←,"In play, out(s)",Sinker,0.5476122883318701
3891,2021-9-1,Braves,Brusdar Graterol,Dodgers,Travis d'Arnaud,7,Ball,Slider,88.7,2497,30,↓,10,False,"(0, 0)",→,Ball,Slider,0.7050237469085608
3892,2021-9-1,Braves,Brusdar Graterol,Dodgers,Travis d'Arnaud,7,Foul,Sinker,99.9,2152,21,↓,13,True,"(1, 0)",←,Foul,Sinker,0.5618290035109378
3893,2021-9-1,Braves,Brusdar Graterol,Dodgers,Travis d'Arnaud,7,Foul,Sinker,99.8,2167,23,↓,17,True,"(1, 1)",←,Foul,Sinker,0.6025011378922347
3894,2021-9-1,Braves,Brusdar Graterol,Dodgers,Travis d'Arnaud,7,Contact,Slider,89.7,2600,27,↓,8,False,"(1, 2)",→,"In play, no out",Slider,0.7005298706581564
3895,2021-9-1,Braves,Brusdar Graterol,Dodgers,Eddie Rosario,7,Strike,Sinker,100.4,2136,19,↓,15,True,"(0, 0)",←,Called Strike,Sinker,0.5641975157662784
3896,2021-9-1,Braves,Brusdar Graterol,Dodgers,Eddie Rosario,7,Foul,Sinker,100.4,2050,19,↓,13,True,"(0, 1)",←,Foul,Sinker,0.5464386909957586
3897,2021-9-1,Braves,Brusdar Graterol,Dodgers,Eddie Rosario,7,Contact,Sinker,101.2,2169,16,↓,14,True,"(0, 2)",←,"In play, run(s)",Sinker,0.6117755970699484
3898,2021-9-1,Braves,Brusdar Graterol,Dodgers,Adam Duvall,7,Foul,Sinker,100.5,2130,18,↓,13,True,"(0, 0)",←,Foul,Sinker,0.566469174478653
3899,2021-9-1,Braves,Brusdar Graterol,Dodgers,Adam Duvall,7,Ball,Slider,87.6,2682,33,↓,9,False,"(0, 1)",→,Ball,Slider,0.7048232994004816
3900,2021-9-1,Braves,Brusdar Graterol,Dodgers,Adam Duvall,7,Foul,Slider,87.5,2638,32,↓,9,False,"(1, 1)",→,Foul,Slider,0.7041657684257631
3901,2021-9-1,Braves,Brusdar Graterol,Dodgers,Adam Duvall,7,Contact,Slider,88.0,2688,30,↓,10,False,"(1, 2)",→,"In play, no out",Slider,0.7062076795225081
3902,2021-9-1,Braves,Brusdar Graterol,Dodgers,Ehire Adrianza,7,Strike,Slider,88.3,2540,29,↓,11,False,"(0, 0)",→,Called Strike,Slider,0.7170635640110833
3903,2021-9-1,Braves,Brusdar Graterol,Dodgers,Ehire Adrianza,7,Strike,Slider,86.0,2559,34,↓,8,False,"(0, 1)",→,Called Strike,Slider,0.7048582917703526
3904,2021-9-1,Braves,Brusdar Graterol,Dodgers,Ehire Adrianza,7,Strike,Slider,88.4,2624,33,↓,6,False,"(0, 2)",→,Swinging Strike,Slider,0.6792792385508608
3905,2021-9-1,Braves,Brusdar Graterol,Dodgers,Jorge Soler,7,Strike,Slider,88.1,2602,28,↓,8,False,"(0, 0)",→,Called Strike,Slider,0.6977674561634216
3906,2021-9-1,Braves,Brusdar Graterol,Dodgers,Jorge Soler,7,Ball,Sinker,99.0,2114,21,↓,11,True,"(0, 1)",←,Ball,Sinker,0.5555029793140527
3907,2021-9-1,Braves,Brusdar Graterol,Dodgers,Jorge Soler,7,Foul,Slider,87.5,2559,29,↓,7,False,"(1, 1)",→,Foul,Slider,0.6858496244818582
3908,2021-9-1,Braves,Brusdar Graterol,Dodgers,Jorge Soler,7,Ball,Sinker,99.5,2074,26,↓,13,True,"(1, 2)",←,Ball,Sinker,0.5640898163962508
3909,2021-9-1,Braves,Brusdar Graterol,Dodgers,Jorge Soler,7,Ball,Slider,89.1,2760,28,↓,9,False,"(2, 2)",→,Ball,Slider,0.708561458886314
3910,2021-9-1,Braves,Brusdar Graterol,Dodgers,Jorge Soler,7,Strike,Sinker,99.9,2119,24,↓,12,True,"(3, 2)",←,Called Strike,Sinker,0.5603896567447048
3911,2021-9-1,Braves,Richard Rodriguez,Dodgers,Corey Seager,7,Contact,Fastball,92.4,2267,20,↓,17,True,"(0, 0)",←,"In play, out(s)",4-Seam Fastball,0.6116915592677288
3912,2021-9-1,Braves,Richard Rodriguez,Dodgers,AJ Pollock,7,Foul,Fastball,93.0,2266,20,↓,15,True,"(0, 0)",←,Foul,4-Seam Fastball,0.6021483893164973
3913,2021-9-1,Braves,Richard Rodriguez,Dodgers,AJ Pollock,7,Strike,Slider,81.7,1931,44,↓,2,True,"(0, 1)",←,Swinging Strike,Slider,0.6430962937749386
3914,2021-9-1,Braves,Richard Rodriguez,Dodgers,AJ Pollock,7,Ball,Slider,81.9,1758,46,↓,4,False,"(0, 2)",→,Ball,Slider,0.6308162620617477
3915,2021-9-1,Braves,Richard Rodriguez,Dodgers,AJ Pollock,7,Ball,Fastball,93.2,2349,16,↓,13,True,"(1, 2)",←,Ball,4-Seam Fastball,0.6562629785096651
3916,2021-9-1,Braves,Richard Rodriguez,Dodgers,AJ Pollock,7,Ball,Fastball,93.5,2409,17,↓,14,True,"(2, 2)",←,Ball,4-Seam Fastball,0.6398398442898893
3917,2021-9-1,Braves,Richard Rodriguez,Dodgers,AJ Pollock,7,Strike,Fastball,93.6,2400,17,↓,13,True,"(3, 2)",←,Foul Tip,4-Seam Fastball,0.6392763687106757
3918,2021-9-1,Braves,Richard Rodriguez,Dodgers,Chris Taylor,7,Strike,Fastball,93.5,2379,18,↓,11,True,"(3, 2)",←,Called Strike,4-Seam Fastball,0.6146150707887955
3919,2021-9-1,Braves,Richard Rodriguez,Dodgers,Chris Taylor,7,Ball,Slider,82.8,1929,43,↓,5,False,"(0, 0)",→,Ball,Slider,0.6356075187843603
3920,2021-9-1,Braves,Richard Rodriguez,Dodgers,Chris Taylor,7,Ball,Fastball,93.3,2360,16,↓,13,True,"(1, 0)",←,Ball,4-Seam Fastball,0.6564744256479235
3921,2021-9-1,Braves,Richard Rodriguez,Dodgers,Chris Taylor,7,Ball,Fastball,93.2,2364,17,↓,15,True,"(2, 0)",←,Ball,4-Seam Fastball,0.6388469496357769
3922,2021-9-1,Braves,Richard Rodriguez,Dodgers,Chris Taylor,7,Foul,Fastball,93.4,2417,16,↓,16,True,"(3, 0)",←,Foul,4-Seam Fastball,0.657877054661174
3923,2021-9-1,Braves,Richard Rodriguez,Dodgers,Chris Taylor,7,Foul,Fastball,94.5,2376,15,↓,13,True,"(3, 1)",←,Foul,4-Seam Fastball,0.6629185709180043
3924,2021-9-1,Braves,Richard Rodriguez,Dodgers,Chris Taylor,7,Ball,Fastball,94.1,2263,16,↓,13,True,"(3, 2)",←,Ball,4-Seam Fastball,0.6296965325082844
3925,2021-9-1,Braves,Richard Rodriguez,Dodgers,Austin Barnes,7,Contact,Fastball,93.3,2414,17,↓,17,True,"(0, 0)",←,"In play, no out",4-Seam Fastball,0.6485476885732447
3926,2021-9-1,Braves,Tyler Matzek,Dodgers,Cody Bellinger,7,Strike,Fastball,96.0,2419,11,↓,8,False,"(0, 0)",→,Swinging Strike,4-Seam Fastball,0.6953315469763764
3927,2021-9-1,Braves,Tyler Matzek,Dodgers,Cody Bellinger,7,Contact,Fastball,96.5,2445,12,↓,10,False,"(0, 1)",→,"In play, out(s)",4-Seam Fastball,0.6915284636033652
3928,2021-9-1,Braves,Alex Vesia,Dodgers,Orlando Arcia,8,Foul,Fastball,93.2,2465,13,↓,8,False,"(0, 0)",→,Foul,4-Seam Fastball,0.6800530761793413
3929,2021-9-1,Braves,Alex Vesia,Dodgers,Orlando Arcia,8,Ball,Fastball,91.5,2328,15,↓,8,False,"(0, 1)",→,Ball,4-Seam Fastball,0.6405861630258661
3930,2021-9-1,Braves,Alex Vesia,Dodgers,Orlando Arcia,8,Ball,Fastball,93.4,2394,14,↓,6,False,"(1, 1)",→,Ball,4-Seam Fastball,0.6351188490110898
3931,2021-9-1,Braves,Alex Vesia,Dodgers,Orlando Arcia,8,Strike,Fastball,92.9,2382,14,↓,5,False,"(2, 1)",→,Swinging Strike,4-Seam Fastball,0.6331508416042333
3932,2021-9-1,Braves,Alex Vesia,Dodgers,Orlando Arcia,8,Contact,Fastball,93.5,2369,12,↓,6,False,"(2, 2)",→,"In play, out(s)",4-Seam Fastball,0.6874856554313187
3933,2021-9-1,Braves,Alex Vesia,Dodgers,Dansby Swanson,8,Ball,Fastball,93.3,2344,13,↓,3,False,"(0, 0)",→,Ball,4-Seam Fastball,0.6683326344149678
3934,2021-9-1,Braves,Alex Vesia,Dodgers,Dansby Swanson,8,Strike,Changeup,85.7,1995,26,↓,15,False,"(1, 0)",→,Swinging Strike,Changeup,0.5408307547077095
3935,2021-9-1,Braves,Alex Vesia,Dodgers,Dansby Swanson,8,Foul,Fastball,93.2,2380,13,↓,4,False,"(1, 1)",→,Foul,4-Seam Fastball,0.6699434537519703
3936,2021-9-1,Braves,Alex Vesia,Dodgers,Dansby Swanson,8,Contact,Fastball,94.2,2463,11,↓,9,False,"(1, 2)",→,"In play, run(s)",4-Seam Fastball,0.702939245126823
3937,2021-9-1,Braves,Alex Vesia,Dodgers,Freddie Freeman,8,Ball,Slider,86.4,2455,25,↓,7,True,"(0, 0)",←,Ball,Slider,0.6335333521349911
3938,2021-9-1,Braves,Alex Vesia,Dodgers,Freddie Freeman,8,Ball,Slider,85.2,2455,30,↓,7,True,"(1, 0)",←,Ball,Slider,0.6796922993435335
3939,2021-9-1,Braves,Alex Vesia,Dodgers,Freddie Freeman,8,Foul,Fastball,94.1,2426,11,↓,5,False,"(2, 0)",→,Foul,4-Seam Fastball,0.693421352090444
3940,2021-9-1,Braves,Alex Vesia,Dodgers,Freddie Freeman,8,Strike,Fastball,94.6,2457,11,↓,8,False,"(2, 1)",→,Called Strike,4-Seam Fastball,0.695724363944241
3941,2021-9-1,Braves,Alex Vesia,Dodgers,Freddie Freeman,8,Contact,Slider,86.1,2442,31,↓,6,True,"(2, 2)",←,"In play, out(s)",Slider,0.6763105508525227
3942,2021-9-1,Braves,Phil Bickford,Dodgers,Austin Riley,8,Ball,Slider,82.7,2120,42,↓,4,False,"(0, 0)",→,Ball,Slider,0.6375353296999248
3943,2021-9-1,Braves,Phil Bickford,Dodgers,Austin Riley,8,Strike,Slider,84.3,2292,35,↓,4,False,"(1, 0)",→,Called Strike,Slider,0.6577881392368632
3944,2021-9-1,Braves,Phil Bickford,Dodgers,Austin Riley,8,Strike,Fastball,95.8,2508,12,↓,5,True,"(1, 1)",←,Called Strike,4-Seam Fastball,0.6811203507775523
